testnet_pk;mainnet_beta_pk;onboarding_number;state;tds_onboarding_group;tn_calculated_stats_avg_self_stake;tn_calculated_stats_avg_skip_rate;tn_calculated_stats_bonus_and_baseline_percent;tn_calculated_stats_bonus_epochs_percent;tn_calculated_stats_num_bonus_last_10;tn_calculated_stats_percent_bonus_last_13_epochs;tn_calculated_stats_percent_bonus_since_aug1_2021;tn_calculated_stats_vote_credit_score;tn_calculated_stats_vote_credits_last_64_epochs;tn_name
Ak4BNgorzDrbQSUTuxc42hb2rkZt7SY533b1HrA5U3Zq;72o4rJZMnu2D3ya8bb4vxabFedLakDFmCiLD5FwYuk9y;430;Pending;14;0;25.435982355419004;48.888888888888886;48.888888888888886;10;1;1;0.42042729799955236;8514711;None
AFVkDuKCb9V4TGYNYK7H9PT3sj7Ny3DCRumQby5UHBCs;Eo7JbaZ3trAmvyeaJRNvWa2piqf4T6riNEy4DCERp8ZR;95;Pending;13;0;22.149915721434635;36.0655737704918;34.42622950819672;10;1;0.9545454545454546;0.688956538093512;13953104;None
6pU8UoMLbohFiSAoHeNtpRPkifHZpvSVUQngkTuMkdZU;9tnYyc44wfQxCUc1UifeQVKn3EPQM7pyC3k2LUkJQeda;433;Pending;14;0;22.526889745763246;50;50;10;1;1;0.4193261509174391;8492410;Lera_Nez
C1QUyFjgVeG2mNBHErtmCLz8BUqS38saMUz8KA8r7921;4R8aXMwJUdE8WWtM7yE7sPFHJBfPBRd5o7ERVeQE7DKB;None;Approved;7;0;22.388811267214983;33.333333333333336;33.333333333333336;10;1;1;0.7594985354166102;15381757;goodcrocodile
F96Ddanzck9q9afGjYyvsNpYebkQ8rjL1FFiej8LNXat;Di37PVodidfoE9AvbX97z7AXGMwowzztNgfjJk5svgXa;943;Pending;None;0;35.416666666666664;46.666666666666664;20;3;0.23076923076923078;0.13636363636363635;0.1504338448401253;3046664;None
93g68j8QB4ZWAtEbvL6kfy1X6k2izXosDiuCfPPPYdjx;56QNgayqit78zeUhdiSvXUsvVhRfSgHYqz5BMiVbNuQz;None;Approved;12;0;24.82165317746939;33.333333333333336;30.303030303030305;10;1;0.9090909090909091;0.7392168588230292;14971002;None
6D6oRzvSE6cdpKpWgojgHhrc5ef2jqQhRQywtzp5GreP;4AB4JAWbsU7RZa6TiDJX1ZUnuYbmdfBgAeKj9a224LEc;63;Pending;None;997717120;18.98538906833093;36.0655737704918;36.0655737704918;10;1;1;0.6801868626995845;13775496;None
AmZ1nodB6yK5BVbbzVcp7AveuegouTbkfnUvMjeXbDBR;BP1epAhFXxXEqo47GkFTdf9UuRUU2spKnuRxhWrAFED2;132;Pending;None;0;21.569376097061685;36.666666666666664;36.666666666666664;10;1;1;0.6483116641748776;13129943;None
DaB3ZwVtGLzSjazk5STQEu3MkJR2nkK3tDdCPAvx9QpM;69QvoqgDazuAqD4ygG6YsA31HBV31L497XqmQohF5ajH;None;Approved;4;0;26.101940828631566;33.333333333333336;31.818181818181817;10;0.9230769230769231;0.9545454545454546;0.7565634434475478;15322314;None
3UpgeaGMz9vkErbvrWKc3Ppb6y6AZuKyEn4kFs9vPUUW;7tAQzdX5Hdj7UkkiokETgXdGmWZQLEcG4vLwvksQhHfc;1145;Pending;None;0;;75;0;0;0;0;0.028756919448580144;582400;None
DQSg1PLT3Px71U4LsfBNhg5yT9GgH8FnK7qQAq1aLmk8;8tZuYRKd5kx4tNsZMZHA9ovsjKkQWf56kfe7ycLees9B;None;Approved;9;0;21.44032246055586;33.333333333333336;33.333333333333336;10;1;1;0.728599215593795;14755968;01staking
J63rQazpR3qLHBz5DQLg5NB5xKDWAe3rLxGjpnJmZvmp;94nRfNEua2iKpbjxzozNczrGK94Z7zfq2AcG3T73HPEd;None;Approved;12;0;21.246974010177606;33.333333333333336;33.333333333333336;10;1;1;0.7507404635186826;15204384;olehmuk
6vx5vGgqAa9dRaJpbViCNDjzxp6EyGV38YMYbNDqTzLr;HU8uKcH8b2GRD5T2LYKDzV82H7CiRLTQLwYTNxAD7b62;None;Approved;8;0;18.64351807172032;33.333333333333336;33.333333333333336;10;1;1;0.74321808987989;15052037;Andrew38
9fgxPELtuQrwrsk4JQDaMqhdBx7n8MjCwBdfGzDNUzTT;C1mJ4tyS6GvabWk9GGqnWijnhSPzrSDtu8X3jhPZbpp;None;Pending;None;;;;;;;;;;None
4Zto93KdBuynSnyyQct6ecMVxGNrjvVHe4CbWJTtvLSq;rRLKNqoVbxSfff2FWjXuEjEkHKMscbhYe6vAQfsBJuB;None;Approved;12;0;23.09150531899684;33.333333333333336;31.818181818181817;10;1;0.9545454545454546;0.7642915199133026;15478827;None
49AqLYbpJYc2DrzGUAH1fhWJy62yxBxpLEkfJwjKy2jr;Gbc3Q9DBG1LkqBmFydDVByChp5Ut7YUDcGziDd5S3ZCQ;131;Pending;None;0;28.988254402125396;36.666666666666664;35;10;1;0.9545454545454546;0.6719053735394963;13607775;None
2xFjhfxTKGVvGDXLwroqGiKNEF3KCSFaCRVLHfpsiPgd;DViARWAWKkxAzp4UCgbw5B9pLSrBY3PaztFErcwgVUKX;None;Approved;5;0;34.23180801129753;31.818181818181817;27.272727272727273;10;1;0.8181818181818182;0.7280880198742704;14745615;Code-Breader Validator
J8d11HHB1ttEf6wJpFdUhXvpyZefykDpAq2UDcPJsunW;EvCJXxhHKqpXZDfwCA3HmkgxU1apn8kipuivm5ZinGRM;189;Pending;12.1;0;28.49310343684779;33.333333333333336;30.303030303030305;9;0.8461538461538461;0.9090909090909091;0.7270700229507275;14724998;Solaris
9PqR63RosK5siiSNvHtQMyEKr3CvJt1jh2qxoVmghhst;8Ey5FDayWYgJdVoquScT2hJDKWk7nQQfqzfGBt1emJpx;None;Approved;7;0;18.554440429651333;33.333333333333336;33.333333333333336;10;1;1;0.7614710803600362;15421706;None
72QbkwniQnS3rZ7h7ysSFuHHkCfsRPRZj2gL9oxLstoL;3yBaXkEKR2piJFnRERk5uCnnTTWKYtsQcqRCKDm6DJhP;None;Pending;None;;;;;;;;;;None
47JuXYUK2UvwBPxq8p4ePvDggkpz49xmw93N3VNGbDm9;Z8iSybixp2TVkezfzoLHRk8iHYMtbm9TrznDarFZirD;149;Pending;13;5410995434240;16.797845433269227;37.28813559322034;37.28813559322034;10;1;1;0.637624992488588;12913511;warson
AXxGjobpgCvAnhpCCFzLnhPXuNsPZAgHy2vufGqFPsxZ;GagQoH1Pj8upM4xVcxvh7gic1JS9ygaYxjuyPeGbQHXW;1117;Pending;None;0;41.666666666666664;80;20;1;0.07692307692307693;0.045454545454545456;0.03684292673350181;746162;None
Ddh683edemuWxvxFpGj631rRuEZGsobTJ5pHteDRvw4e;6i4DVUvnvyPzph1PscrGzZyAyjhoerzDCF29ZbkAcv32;None;Pending;None;;;;;;;;;;None
5cNEV9dx5Puuwp2GSZsUwUchCGfxchcxS6rNuD6yNGEh;9BqiQe8pLksxHhAgGnoPnh7nrvrmL8Bbud7DJxRzhv6U;811;Pending;14;584088937512.7273;60.594916395312346;47.82608695652174;19.565217391304348;3;0.3076923076923077;0.4090909090909091;0.43821313666839534;8874919;sonce
GgfiMJLWSKHr9JPR122BiyEXgCDDmFQuzzkKMNbNkykk;9obi1wz8nd2YPZ4cX8P8sH2pkRWe9btMHHKa3tjEhamQ;649;Pending;None;13659860004509.092;41.54974660600994;23.076923076923077;20;9;0.9230769230769231;0.5909090909090909;0.5199198203364056;10529685;None
ErxAGCPBB5wMWU7mgZRXUoNyYSnMmVR9689hd6CMTfsS;AQdKQ4ZHivKRzAHfMMeXRnSZ1JE4ojWLXZpQUjVACzDj;None;Approved;12.1;0;25.726358077143438;33.333333333333336;33.333333333333336;10;1;1;0.7362900127426136;14911726;happy
8SQEcP4FaYQySktNQeyxF3w8pvArx3oMEh7fPrzkN9pu;4QNekaDqrLmUENqkVhGCJrgHziPxkX9kridbKwunx9su;None;Approved;7;114599643912087.86;17.37870306637869;33.333333333333336;33.333333333333336;10;1;1;0.7605038425594212;15402117;Stakeconomy | MB
E8rnBee1jgy8v5WjPX7i7CK7PR6zZni5fX8hDjV5Udhd;4Er58GDRoVhu7gPvHRyFYhbMf2Nwby52oaqJLDQQVFjQ;None;Pending;None;;;;;;;;;;None
7kmwiz4wbzf1kUSZmKKzaJRxybGeDMLSqhR9s2FebhoY;BsEvihDTGfewhs5zvMxZR3XP5ks35ryr3B8x76FnKvg;None;Approved;6;0;31.58501625443254;33.333333333333336;27.272727272727273;9;0.9230769230769231;0.8181818181818182;0.7527112802818534;15244298;None
14fU9BTBGd1M26Zj8HH73t7tQBiMVd18euqh51CiNtpZ;3LJFTC2RQgA3FZWJwwAWaKHsMxpn81vomaAeVFvGvr4u;None;Pending;None;;;;;;;;;;None
2n7YqT5DUFSj6AvA41EjE39W5vkEmAefctYDcc7VcaLp;Bcqj166FBupEcPNwicCwPjWTKHaCpT1B8aFkbFZkBw59;None;Pending;None;;;;;;;;;;None
AAEuCfGaZinEcV9CAhTsHzNqEFN9mUTcvSCnrm6cAjBR;2GVTKtwi4soWnzXxBxFnmV7Zcdrsye924phTjUky4gQh;None;Pending;None;;;;;;;;;;None
FJ97SCDsBW3ZPe3Gs794TZPEUefofLEqvwf2UKUuAXcR;FGBZf7jsy2Lq2RFxjxdMrkQFaPNV3oHDnZL1n5sSvW4S;None;Pending;None;;;;;;;;;;None
Fxw5NgncJhGbnjH1wuZuavVPDQcowTwG4wKiWAB4WNAw;GafF2qoGAYpX9AcLr2UsLATS43aPmhTFVhFg5PSFhAUU;None;Approved;12.1;0;27.321210381781665;33.333333333333336;33.333333333333336;10;1;1;0.7441990049928116;15071903;“88solana88”
7RUobwC33EbHaWWR2sbdaJhT8x8PpgUoAbJQYrQqrSgQ;heoSbe83UDZA5LNR6F33QHVk9iZXpxPKcNRtVpDczXL;None;Approved;6;0;20.900820019443714;33.333333333333336;33.333333333333336;10;1;1;0.7477402438422839;15143622;7RUobwC33EbHaWWR2sbdaJhT8x8PpgUoAbJQYrQqrSgQ
7RuUBtHw3j1ncgtPi25uL2ZawHh61iYg6j4KK2BRi9cz;3rZyzYhAiFRBCPeWzG16H3WJBxrZjUkRdgneF1i24Y7i;619;Pending;14;0;27.885870780179594;46.666666666666664;44.44444444444444;8;0.8461538461538461;0.9090909090909091;0.4376503918006833;8863522;None
2D1oCLRK6geGhV5RyZ52JD9Qzqt311AEH1XrTjZdzbRh;6GRLDLiAtx8ZjYgQgPo7UsYeJ9g1pLX5j3HK97tFmtXb;None;Approved;6;0;28.55420673095158;30.303030303030305;30.303030303030305;10;1;0.9090909090909091;0.6658933800672776;13486017;sconeman
BvH6ncyZow5NL95LR8MRExfNUib1xKQKSXGC65Ypae1T;aaauugxGBytMSfbFLS1pdqVvvF3K4T2ptJx2ju2fSSN;810;Pending;14;49998858560;61.73932975059364;45.833333333333336;45.833333333333336;10;0.8461538461538461;0.5;0.1354535339977742;2743275;None
ECYTLkfbyQV1piR86TJK38yvPKypUtubb9CoLkGzPFC5;DaHuNTwBvgAFcJsp2KVfNRnwMuATaRvBnuKFjaqVi12J;296;Pending;13;0;45.95383153025985;36.0655737704918;26.229508196721312;9;0.8461538461538461;0.7272727272727273;0.6724778455932169;13619369;None
CWL6skWfKLDd6SY7NnkjfMgNR1QxHhxCadyFNL1ssNaS;HWmw3DuB1BqmGYNe3UhJRMBXBhnA1PPDn5YyKfQ4Wbn5;None;Approved;11;0;25.987603477130666;33.333333333333336;31.818181818181817;10;0.9230769230769231;0.9545454545454546;0.7555448540050602;15301685;Doctor2000 🚑
FHVcrKP3jx9wVbDFM2cBRjeR1kVBXvqWf3ZFEzDcHRVW;4r158JCmB38YaEonUcWmPE6m4QpzuvptUwkWeKJxddDN;None;Pending;None;;;;;;;;;;None
8YhhsDRDEQCi8HJxe7MiXEBhCXeH7LHE9XQYLMUni3k5;6AZ9KV8FQhU5Xvihb54xrGWGehXK8L8mzAAtD722sGdP;793;Pending;14;581817766749.091;60.882557361633694;44.89795918367347;18.367346938775512;6;0.46153846153846156;0.4090909090909091;0.44154161184014806;8942329;fancyvalidation
HnRsTCsJ2ue5n3zCqqi7t4rex8eDgqKNspTZL44cdgDB;5vDv3jdZLd6PZ5gqj728VYzRyvNaq9YnftaMW81p6bG9;None;Pending;None;;;;;;;;;;None
2eNxPmJLhy66prbxwMBdTAg1nvygUu6uQLReGQtYdLxH;8nEWoJiFcnyisgsXq5FvRxh2Hc7GxAFH35VdGyo6WA2H;None;Pending;None;;;;;;;;;;None
DqPvDQAjyZ557yaHJJzEekV11WKN5EZ6HQujNXQL3FJL;AgG8obWYeVY6nSkPYqDHXfssxdcG68GkuBikkearYRv1;None;Approved;7;0;19.39169015737333;33.333333333333336;33.333333333333336;10;1;1;0.5261715864749058;10656299;rocknode
BLfpk2WoF8RnerCqjxHe7qFJjpEE427riMkf2fS6vUB6;7Gjec4iDbTxLvVYNsRbZrrHdtyLByzdDJ1C5BmcMMBks;None;Approved;4;0;24.056564365156852;33.333333333333336;31.818181818181817;9;0.9230769230769231;0.9545454545454546;0.6127269514204087;12409263;Novy
Brjpw4BpNaAw8jvaXmVEBpGYzKfAQi4HdtshD1a1KDLt;BM9pK8DhaMz9ey85Jp1nKLWrU47VU5jbCfvZCJd4Bn97;None;Approved;12.1;0;23.02944935485758;33.333333333333336;33.333333333333336;10;1;1;0.7529668534533264;15249474;None
Fqp2Ui8znxbpNXZFGLbpTV3eQrrrmUxCfDupzhMnqJgi;E2fbGFMM3bnFAGM1hvJkm8XskEKEcpjC5gdsJWkoHmyx;None;Pending;None;;;;;;;;;;None
7FVCgatxKrX34VwM4YRhUVdXsJAoB5Kk3EGWW5M2Nqub;6MMvVR2UqSkHz5Drt4mmpaS3DBv8kvcrFuKh4sWNGCqD;None;Approved;11;101095434240;24.413436856388888;33.333333333333336;33.333333333333336;10;1;1;0.762179239252089;15436048;vasrox
5ZimkW45n4mWVCqXsqEEJuJWvhoqZFX7iRBz9jtHW3PQ;FnE1mgYTPujN7iNHvGrFLYSXje48hzsGF9jFNKknj2bM;None;Approved;12;0;21.408327820560256;33.333333333333336;33.333333333333336;10;1;1;0.7606118785136682;15404305;Korney
9K6ESkMaXjzHTeauGXJgdeKhcxNK1U1g8rWqvES1Np4i;8ssFATuoXfjm5D1SHTYZbjMVDbDdpmrSY5aTupUfZzT3;831;Pending;None;0;28.626850483210795;58.8235294117647;52.94117647058823;8;0.6923076923076923;0.4090909090909091;0.16812162162362337;3404886;None
7qzobSMqm6JQns146x94kDeFd8BSTxXtFwCKGAbj3G2c;7JrvwEbFqEw4m8YZrHUzMfNbBmKpxtsuGx59fAyDkdyE;885;Pending;14;0;34.641966033233;21.428571428571427;21.428571428571427;0;0;0.4090909090909091;0.27118668756085973;5492213;None
ZDCJDkoBMTXpf8zsfQzbLeTfAus1qaxiFHnANseQrmA;5FLYxB6gPS58CWdKc2kJr3wNGs2wG4MvQUsPsF3JP4HW;None;Approved;6;174686893476.95456;90.73076046760258;52.77777777777778;5.555555555555555;0;0;0.09090909090909091;0.30638685552022993;6205105;Firefly Validator (Testnet)
AS3rwVs9WR8HTzN7GA4aLBs3JjWjt1yKHfSzmwoqp2bY;7VWgBZJCLtuCTGdWoiWPrVqY1TaqiZQzEqmArzGzrwGN;None;Approved;10;0;22.402725640410505;33.333333333333336;33.333333333333336;10;1;1;0.7566202758896585;15323465;None
868xLCLazH32FPkQR8zGUBLeELraJC4PAdw7HiESpwwm;9UgRojAdJ499txEUGDoS4HsB6wGkLJF5YhG8cECn6TNA;1173;Pending;None;0;;100;0;0;0;0;0.018679406614002594;378305;None
D4pLf3e7kDGC4yc156Mb9A7JSAYnFH63jjsvAkfguqZB;CptNqx18G3PjTz2dEq8GyU6TtTGfd31TE87mH6y5cRHT;None;Approved;12.1;0;29.037113262926155;33.333333333333336;28.78787878787879;8;0.8461538461538461;0.8636363636363636;0.741741828929214;15022139;GoldInter
6ZEbKFxTjEKGC9HUqzy9z4ccJ8Aq3ktPKEzHGDosQJo4;Dq3piY2ZcBvNN84j2EhDLtTzRAw95za7Eau89pNcmSd5;None;Approved;3;150780664066726.1;27.44381593521845;33.333333333333336;31.818181818181817;9;0.9230769230769231;0.9545454545454546;0.7512970363140542;15215656;Stake.su - TdS
6fPBcp84yGmcAbdZnQRViGSuDrwX9kePyewmzhhcXZEr;EJAMeoCQDVdNz4K5T2UwT1vWAeRokTtrcT2KZtpnr978;1009;Pending;None;0;25;88.88888888888889;33.333333333333336;3;0.23076923076923078;0.13636363636363635;0.07053399831734496;1428491;None
DFbGEDN8RQAcuWPwEXs9xZW98ZnUTCCwEcGr7df4Ja2i;7w9eAsP2komj1CCZuUW5Bwft2tWTLZA4H243WEkg4CCh;1031;Pending;None;0;37.15277777777778;63.63636363636363;18.181818181818183;2;0.15384615384615385;0.09090909090909091;0.10018715204633577;2029042;None
2n9qy8LiuiNpaeKFw82AaBWfi5F6CFW1rPH1ZXNNSHvo;E5R6oJ1voRTnuj7rpLoU8MaXg6nmw5gofF7VR6LeqWgY;103;Pending;None;0;20.487884717461146;36.0655737704918;36.0655737704918;10;1;1;0.6643202422691461;13454157;None
GggvaPf92W5X8u7TxeyL1Aj7Ztn5ync5DjTDfpH63ffW;RPHp4DzSdkhPHFb9Pz1o1u2Emy7WfMQmKpeVYqJ4nEc;672;Pending;14;0;34.853814392012765;52.38095238095238;45.23809523809524;8;0.8461538461538461;0.8636363636363636;0.3938645749562881;7976749;Alex
7zdZ6r6hZu7yNRorrD89njTjjuyTEPoZfGm11n6qAwXh;2CbLzW3jb3oR8QwuaAttPjRmjQPR5Tn7CVTDV3ZUNvRH;None;Pending;None;;;;;;;;;;None
J3ZeDsiNJBq2DpXeC3AJxM9ssp3thV8DhxupCxW2Bh8u;3JK6c1DEHSMGdk8HuHtchqcjgBv1R5aGfBpwHezhmR3x;None;Pending;None;;;;;;;;;;None
7SmrzzhfgKnhEzBFu8GBDaa7rFYwEBz8z5YfNK3JRssX;HfmpsPuYKUD1XJnMqX9Ym2gG1AogELVUeZ9FeA9scJWY;None;Pending;None;;;;;;;;;;None
GJRLu6i8j4CJukLEQQXe3y3pdk3ynVkt7R7ttcfCZBoA;F84kSGMUy81sHVF7HtZn8nPMRBau2ZC9uqGAZGJtHXYJ;None;Approved;8;0;23.66388351521225;33.333333333333336;33.333333333333336;10;1;1;0.7603316664294122;15398630;afisport
FkYhpz7HSGQJvA6apj1BKoUfytQvWseLfSUrE3zjvkQb;DJHsoHQvqYjb8G2Ni6XSbBSHxmycMAsZksRDytQ2bntK;None;Approved;7;0;17.527956831220905;33.333333333333336;33.333333333333336;10;1;1;0.7636123450729606;15465072;None
Hk86P6VepF1Xv7McHgPyina3Rx5nSruKoKGjGed2opnC;8QrDtzxE2EBioEyZbR7ew6FodKZUrp5bb5CXbbcUc8FZ;None;Pending;None;;;;;;;;;;None
DxQTxfgNhgzpRR8dZZku9XHPpWyy2Fb7oJSWoLTKwwKt;FEJwc7fefAKZ2R4rFbLWh28saWo7QfnU5f31Bi98E6cE;83;Pending;13;15767719905250.908;16.888755341850274;36.666666666666664;36.666666666666664;10;1;1;0.6731947441397037;13633888;sttttttss
EnTA7wVdxhcHQZ7LCPr7kizVbhYRmrWcGG1vFe6gXujk;2hru4KNJednLjNo4YsLEh5D2yvTQJfgY6vsxbksVdCiv;None;Pending;None;;;;;;;;;;None
9CCuWxTSZk4aGY8iWcEW89gTzCerQR3RCTBsMbNpbqfN;A1enabzLW77R2VVg67CLv3kNJ5FWVnAmC6pKcZwCmkXB;566;Pending;14;0;38.06552225485746;47.82608695652174;43.47826086956522;9;0.9230769230769231;0.9090909090909091;0.44374163468175337;8986885;A1ena
CxoFQrE38553nq7PWhzekSnZBvmDW92jCPXLWbRY93dq;EEpTzWgK4x8LAEvxgfLCvUErwSpFQRN5rcQhngMs1gCx;1158;Pending;None;0;;75;0;0;0;0;0.02571418653790045;520777;None
787PK2WaCUZCyYEmuYQSGmoxu7MyqK1usn43FfiVwhcB;7aR6AjK87ehUxwEJrPpnoizUKtxJKxqZCQCEGD3h1Xgf;None;Approved;4;0;40.82691745533125;33.333333333333336;27.272727272727273;10;0.9230769230769231;0.8181818181818182;0.7404154258949641;14995276;bukovka
4SqdkosjugZVRdX2kRptUng487Uece5toWHZXVh6cpQV;FdRZaVGSJ8QBdnhyX8ZGfRUEs4tBHUKYEHADL4Vo3JWc;None;Approved;12.1;27100057240.590908;25.567921783579557;29.850746268656717;26.865671641791046;10;0.8461538461538461;0.8181818181818182;0.7464527001754893;15117546;Calypso IT Validator
ALUTvz1x8KD3TvsDGU1EHETHkgguCGa2zAcatZRSXYwc;ALUMoQSEDFrammJg1QTPwrz7LUA3XNi2GTYLkPvEo8ER;None;Pending;None;;;;;;;;;;None
6JaKmYstgSj55SwwQDihDq1Q251FrL5ev8XNiqFSP2qe;CZGmkHikqAfh13wQ9XN4v6MryFB5KyJuyzz7W2hirHCc;None;Approved;12;0;21.241847792880787;33.333333333333336;33.333333333333336;10;1;1;0.7627138394699287;15446875;None
8PZtnhmPgASnTbefTAFvRPJDR35ivLkEMs4qjfV9LAEa;DNv6FeMfWjmb2a2EcbQnEUn6tmeMmJG1MykEThP6oJXp;632;Pending;13;0;54.82384985869969;36.0655737704918;18.0327868852459;10;0.7692307692307693;0.5;0.6629220950660109;13425841;kotrov
HdH1u6gRwqmb8rcTFt88mVjeSADoADUwTGf15kuJfgoC;1sw6H3b79yMWUcsH59SSQfMFKEpqwXjsDzW8eJ1Q4pX;None;Pending;None;;;;;;;;;;None
EyxgnTt8CRoSUuSbsf7nrP3exqZ754HmRiGuQFfjUg9x;4DZqSrDRS35WGuscDimyJzAGvnRyYXEPdp1GAdc2ga9x;886;Pending;None;999997717120;25.535714285714285;75;50;6;0.46153846153846156;0.2727272727272727;0.10857228264516455;2198862;Pluton
DhukytoqRv1H9J7LZiv8FyqTYhBhqb53gMgJT3dtdyk7;AFMBF53SRVTdXGe2FUKQ36JWGNGbDcFLDU3L9HsrmMxh;None;Approved;12.1;0;31.388883158488582;33.333333333333336;30.303030303030305;10;0.9230769230769231;0.9090909090909091;0.7669546950633346;15532763;None
2FCxeG7mBYy2kpYgvgTZLCYXnaqDc4hGwYunhzHmEUD1;FAAvB4WnbSPNT35oUXDvkYj932KFRPi24dNBtrSpPvCY;None;Approved;6;0;22.024186386477638;33.333333333333336;33.333333333333336;10;1;1;0.7541432504414143;15273299;vlart
Apk8w77ignw5MWKJK7dT6VThwLvoqspMQjfF2Ver7ySH;83hT6Aim12VHCkshdRMmqsF53iVkgF6r35j61VDTHMo5;None;Pending;None;;;;;;;;;;None
6bPRuTKPBUnLtQrfRB51Y8RMnFUdQBoodXavrwUbD2ac;7CYf9xZqddzHy6BDWaKe9MtHpSBobu4DXaX4VvmEMLSV;None;Pending;None;;;;;;;;;;None
GYNPtzPmbceWBZjTe63zeASYXdW83uh6WK83zghGQqzf;BxtZPxQTNzajyvvAJjdmdLZ9g8XbtYcFch5S7F5PCCqZ;770;Pending;None;0;51.50679249877818;40.42553191489362;31.914893617021278;3;0.46153846153846156;0.6818181818181818;0.41996355317218104;8505319;None
7TG3LLqWYn8ybpqAJaiop1bVb5mPWJSDhxPaLzUdF3M2;GNUpguLhgYbXxxboWWENdoKpuju2xxAmd6n3F65NvNer;None;Approved;10;0;22.362075825274005;33.333333333333336;33.333333333333336;10;1;1;0.7597840307947896;15387539;None
H6djbzHAiv46Wxy3iwqD7LA8ART8YbgrWyxQPCNhnLPE;9UsSQ9m5QemVf9NFmKncDDXGFGzUXMiFay9Fv7rUmjtV;None;Approved;10;0;26.930890021261987;33.333333333333336;30.303030303030305;10;1;0.9090909090909091;0.7225243163602826;14632936;“pasha_k”
DNtbLVUiYdwbKvcYvr9Wy19KLUvxSkhbZPAbqAmh4oDJ;ADtaKHTsYSmsty3MgLVfTQoMpM7hvFNTd2AxwN3hWRtt;845;Pending;12.1;0;30.931257154462532;42.857142857142854;25;7;0.5384615384615384;0.3181818181818182;0.21384339536661048;4330867;“stryker55”
5egKDM3Sjwf9A5tztW8gTZiwNW2cfZm8EQmHQTUYPkmR;3UvHZSXR9TkRgtKfaeRH17GaiWtCzujVmXK3K1eYZRyg;1058;Pending;None;997717120;;23.076923076923077;0;0;0;0;0.1291033109612993;2614667;Aspendos  
8Dtbe3A2QkaRoAMwB7yyqPVvcHZEVELCA85uaAuPbRbz;CxwL4axzLKvrxnbNbAfFnhNttwqe7BrVyAUGRboPJcj8;None;Pending;None;;;;;;;;;;None
AxhyDKPeWSDkCYJEBuHdni38BgKcep8PtDyf4oZBBJMw;HveKyEEm2m2tsWjYeXc3grJGDPUk9H2a8Lg2QEXkCfTf;None;Pending;None;;;;;;;;;;None
8igp2RrQ1F4drmXGpV8qNyJL25Aom31jAGJ55avPZLc7;3afBZYTabgqgrGd2HuvqPLC62VpZBpjVMhEHjauZpk7s;None;Approved;12;0;22.053006697243905;33.333333333333336;33.333333333333336;10;1;1;0.7353770398020157;14893236;None
JCzWZfmZ4ByAjKvqoo6vihhJRKJHUd6fjPgfqy4bjt1u;H1pG1cHbZrpzNStdKd2AySp3buuPhpmMU4m6HptxHS4p;None;Pending;None;;;;;;;;;;None
V1gt1mnDCUPCgPyqPyfic2W16p2ZKzUYY5yv6cczEVD;cdoGWDphabRUrPCwHJFD4Mih4KYKFBvYRZNixSrF9yT;1128;Pending;14;0;;0;0;0;0;0;0.09258933099525357;1875167;None
HTLfHMbjjHEaYSXDnNvckFqrKyPWJtpmRgZJQMkuXwiS;7MRvpLvbLNPCJsPGDD9dbkj6sHnSzSZ2Rcr3B6hqGbVg;None;Pending;None;;;;;;;;;;None
D6beCFAZeFtXoZKio6JZV1GUmJ99Nz4XhtxMePFvuJWN;syrs1ewkLaWrJ3VoXhFtZHZZSRNTRb6qQhkEhmXKbcC;None;Approved;10;9997717120;23.7859374451519;34.375;34.375;10;1;1;0.7023330482823443;14224012;papsan
EgvhNP4BRARwzoA8R8YbW4Laf1D4v6WvrWmnLSNQuhe9;Hh1QwTE3XGn55sE9EjHS3Kp5U9macvx3KeYcPZtVLzgr;1005;Pending;None;0;35.11904761904762;87.5;37.5;3;0.23076923076923078;0.13636363636363635;0.07256554827234561;1469635;None
fRiGutrC4h4ZdYVE65g3pCeJNDg2g9j21AvMjhDMwW8;HKjEo1L2wwiJg5bE7mQQq14t98mRSfbQfrCWTYceScP8;None;Approved;12.1;0;35.178748814391255;31.818181818181817;28.78787878787879;10;1;0.8636363636363636;0.75899528932626;15371565;None
75y6KmVVPv3TpEcXedLNsVssnEPNpM24NL9hH1NkGZ3;E2Rng5ntLJbxbALQdRU16HRKjbr7ih8oZmTFCCai7DWj;None;Pending;None;;;;;;;;;;None
69y24KUYmXFY2N6BMfzL8TfiKjQtBNCCjtnju7bxh4zG;4RptGbT4uki5zNeVwQviwFxADvEQRuEVMcqZpMXD5pKV;None;Approved;12;0;26.64472723240282;30.303030303030305;30.303030303030305;10;1;0.9090909090909091;0.7600934244370712;15393805;gangeboy
DJ33rPsmqaxagFZ11WnFUFEsBMdxDhY2EdzcrSZyRp6W;Af2E2Y1kU65KLxwJnEkMFQHEGYdXSCd56H5wfmCriWnV;895;Pending;None;0;23.735119047619047;52.63157894736842;21.05263157894737;4;0.3076923076923077;0.18181818181818182;0.18891049443385236;3825913;TruSyUK
9fzTNMZxBHaf1dLBrMcMkjo48GjLZxvt1NFDNRXyYtQx;HcXgG3QrCw9XHRxpdY2yfDqHEPuUJ56gKfZvaCnP6AjS;None;Pending;None;;;;;;;;;;None
